ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
4,6,1764.7068209014758,207.93378540087755,0,6
4,7,728.0478750640041,211.49411162314388,0,7
4,8,1444.6295546558704,277.76576055523424,0,8
4,9,1092.8125,296.55375,0,9
4,10,46.43821106316202,320.25068654374263,0,10
4,11,1395.2655699177437,323.99843321582455,0,11
4,12,369.14276139410185,333.45643431635386,0,12
4,13,1619.5725534308212,376.64848143982005,0,13
4,14,1484.9769033361847,370.28200741374394,0,14
4,15,1655.3795978420794,397.7731731240804,0,15
4,16,1700.9996515679443,404.35853658536587,0,16
4,17,660.8049090139652,443.1671603893356,0,17
4,18,1331.3401979138807,488.1837389676384,0,18
4,19,1301.9579439252336,511.2940031152648,0,19
4,20,1178.8092586146886,526.0901496693352,0,20
4,21,1334.5772681954138,552.2562313060818,0,21
4,22,1008.9962444520314,552.1799248890406,0,22
4,23,1462.5913100294022,643.2107154524665,0,23
4,24,998.6842643051771,646.4134877384196,0,24
4,25,641.4594489716725,668.5688785409391,0,25
4,26,1885.0980478175038,687.4378153103751,0,26
4,27,1870.8329317269076,745.710843373494,0,27
4,28,1924.1709044093982,742.5043450273575,0,28
4,29,1969.3118137900747,764.9306104523496,0,29
4,30,1906.3947674418605,791.1688953488372,0,30
4,31,532.4003645200486,785.4620291616039,0,31
4,32,595.9342105263158,827.4984051036682,0,32
4,33,143.36910669975185,832.0741315136477,0,33
4,34,645.3187152563311,848.5389129092032,0,34
4,35,600.4213780918728,862.4399293286219,0,35
4,36,1305.7170645446508,908.6074270557029,0,36
4,37,1200.1749918380672,930.0153444335618,0,37
4,38,1299.7895061728395,937.0104938271605,0,38
4,39,1293.493710691824,970.4261006289308,0,39
4,40,1463.4542020774315,1018.3253068932955,0,40
4,41,719.5423649906891,1100.8384543761638,0,41
4,42,608.3571051241415,1111.2799788695193,0,42
4,43,790.1549693829487,1123.4700894959963,0,43
4,44,772.745164960182,1180.273606370876,0,44
4,45,882.1983333333334,1181.4883333333332,0,45
4,46,908.9628770301624,1197.7753286929621,0,46
4,47,757.2315921963499,1208.9899307740718,0,47
4,48,269.253037884203,1244.3774124374554,0,48
4,49,754.5183887915937,1264.0052539404553,0,49
4,50,789.5802059116572,1305.051145798738,0,50
4,51,1147.2222222222222,1319.030615755074,0,51
